44,65,86
78,46,73
45,30,55
27,51,37
91,83,87
2,94,64
19,92,37
38,42,90
77,83,32
96,20,83
37,94,69
85,72,94
16,6,9
87,92,43
28,55,85
69,76,30
19,4,57
59,97,32
77,37,66
69,51,74
35,81,47
66,17,20
23,17,25
47,26,40
96,7,12
98,12,16
56,46,23
51,36,44
50,97,42
26,31,18
10,25,47
35,91,33
83,34,1
15,19,12
80,81,9
24,74,30
22,83,48
46,85,93
52,84,98
86,82,68
89,72,1
35,9,52
69,64,98
37,35,45
16,70,86
23,78,95
56,39,90
39,52,20
2,59,5
97,29,58
37,84,31
39,2,70
54,90,10
17,66,80
34,72,14
90,94,5
33,76,68
31,66,49
84,41,59
35,96,65
1,20,84
20,69,32
6,3,14
10,86,28
50,53,22
34,25,87
21,18,40
2,73,53
26,38,96
36,39,42
65,43,76
32,56,2
2,25,27
98,71,5
31,16,66
12,75,47
35,64,86
12,6,52
26,18,82
12,68,8
79,58,13
77,68,73
38,60,62
91,7,91
39,11,74
14,59,69
6,29,27
16,57,48
36,72,87
82,72,40
36,9,92
65,88,80
29,94,1
25,18,1
17,27,66
35,98,49
1,44,26
28,73,12
29,85,2
8,26,9
70,55,50
58,25,14
16,62,53
56,8,9
78,44,24
66,6,89
31,40,27
90,7,3
76,76,45
63,10,44
4,11,22
95,8,26
21,51,72
89,63,88
62,74,9
9,66,91
11,12,88
87,50,23
69,7,36
47,85,33
61,92,67
42,98,79
16,1,11
98,50,21
9,26,39
13,40,84
37,14,95
14,44,44
77,65,43
28,1,22
39,19,47
15,13,81
68,93,77
80,96,33
55,62,52
53,73,1
14,8,95
21,62,45
19,66,32
42,57,75
28,9,30
94,4,55
33,64,81
64,55,78
86,88,86
89,48,48
32,59,4
87,25,30
9,28,29
48,75,70
59,69,19
5,18,21
37,48,89
13,41,76
95,60,16
43,31,89
12,90,18
16,59,33
76,43,59
39,19,93
89,96,54
73,87,6
98,43,88
80,3,93
57,83,20
80,18,83
70,60,10
98,61,96
72,91,28
69,68,86
22,26,75
37,33,51
53,16,75
53,42,46
1,18,5
24,2,52
77,54,79
16,70,43
82,49,56
39,43,79
37,66,97
85,25,53
82,35,71
46,17,39
61,38,77
23,62,71
97,69,91
45,11,49
26,80,32
20,38,50
62,47,32
72,46,41
75,24,75
23,89,15
31,12,42
58,77,32
46,67,6
10,97,73
71,67,34
17,77,88
47,69,36
86,25,44
77,78,38
34,48,10
75,71,81
50,15,26
28,89,96
64,52,36
32,85,85
31,44,61
53,50,78
38,91,19
52,98,83
5,39,6
28,58,95
16,44,24
65,34,80
38,47,50
69,70,83
67,69,19
52,87,21
49,53,3
27,29,2
52,25,51
51,64,74
19,81,18
13,19,23
4,87,87
51,26,38
18,37,40
30,2,92
17,28,11
81,11,40
88,55,47
47,90,92
7,22,82
79,10,84
65,30,72
84,35,84
72,12,19
77,26,82
88,92,6
19,19,38
48,53,82
86,66,29
32,57,69
94,7,79
53,55,67
51,67,65
15,42,71
33,48,54
41,19,3
92,43,70
2,93,78
59,53,41
13,88,1
2,86,49
46,11,9
37,16,71
79,74,61
33,25,53
15,23,69
36,94,2
35,53,42
60,79,4
80,88,58
17,97,96
45,50,50
94,10,65
59,19,12
23,26,11
79,97,21
49,15,34
69,53,57
29,50,82
17,94,55
36,98,1
8,65,95
12,93,21
66,51,48
80,41,8
97,92,64
24,45,23
45,39,32
70,2,77
52,91,30
78,82,19
79,6,98
78,98,32
31,86,34
28,81,55
98,29,73
56,64,4
15,66,56
77,45,85
73,17,47
73,93,82
92,50,48
38,67,12
27,69,53
30,23,11
10,6,42
58,20,83
12,60,10
31,84,31
78,29,28
45,36,35
98,24,81
59,82,36
37,92,14
31,7,59
73,30,10
66,78,39
36,30,81
76,13,69
23,33,44
96,36,42
69,60,43
45,37,18
13,61,62
51,8,47
25,95,10
89,23,49
18,10,22
54,20,94
6,34,94
38,62,78
26,25,34
31,14,48
81,63,20
65,62,52
53,53,21
23,41,91
43,24,80
75,82,75
50,10,76
45,47,51
16,34,34
12,29,85
45,59,81
3,92,25
41,96,6
59,48,43
30,91,9
71,9,76
86,90,19
34,26,59
85,41,52
66,13,98
80,29,45
98,17,78
40,74,76
98,80,83
56,72,48
15,89,11
29,94,66
97,4,68
83,61,59
23,82,63
45,64,63
80,70,8
56,23,25
76,49,87
19,60,59
6,70,49
9,73,68
67,16,32
21,2,5
5,76,86
74,41,21
78,25,4
4,24,70
89,94,59
70,44,25
75,2,61
52,40,57
74,42,33
11,64,68
40,60,52
17,81,9
64,65,47
54,43,7
76,19,2
94,4,94
36,51,26
13,25,63
37,24,56
17,77,78
17,66,70
10,60,26
93,3,32
59,27,44
90,93,82
72,19,63
32,68,43
91,52,84
54,52,35
69,97,55
6,19,42
40,51,12
82,60,47
22,69,14
66,2,78
68,33,49
61,10,35
28,12,68
77,80,54
86,12,13
30,2,46
44,9,16
65,14,3
87,69,91
13,8,34
11,14,15
63,66,80
92,17,63
93,65,61
83,5,38
16,66,8
7,67,63
56,89,43
30,78,57
50,28,75
98,91,85
70,40,78
75,52,73
23,66,39
47,63,53
3,85,95
