94,63,65
7,59,46
42,25,38
18,1,45
47,85,90
42,4,12
87,74,78
73,40,27
9,24,83
14,59,46
88,57,2
42,59,54
15,76,85
33,87,25
66,70,44
33,70,62
12,19,28
64,2,34
34,98,31
55,50,50
5,10,6
30,86,56
25,82,68
75,34,32
22,75,86
57,96,40
6,3,62
74,70,85
68,96,43
4,19,54
72,44,68
49,23,79
98,22,88
61,29,70
95,16,27
29,37,89
90,32,83
89,78,1
70,20,1
83,44,48
70,78,75
64,76,38
57,8,75
58,52,74
22,7,86
63,5,73
71,49,76
41,81,46
66,73,75
88,76,36
83,31,88
20,98,92
40,55,22
93,76,26
51,24,42
33,23,8
92,33,39
83,49,17
76,79,42
4,5,63
60,31,18
54,88,47
52,85,86
42,12,5
57,53,35
31,2,47
83,53,49
24,48,91
45,10,31
90,42,86
10,70,10
80,4,73
26,33,69
39,98,56
15,80,48
29,78,30
35,28,4
30,95,45
78,20,75
39,88,75
70,25,29
27,16,16
97,88,46
93,23,14
5,33,8
56,21,28
40,20,36
83,60,14
20,40,6
84,84,52
68,36,84
95,17,81
41,36,42
70,24,18
11,54,4
70,27,76
12,55,66
49,76,48
98,59,42
13,19,59
97,97,38
78,38,59
65,27,3
86,51,81
18,57,74
43,56,62
62,38,72
1,63,36
16,96,64
9,91,85
67,87,51
84,73,79
6,35,3
21,87,7
26,60,60
21,14,97
87,92,28
70,78,26
81,64,13
11,56,75
29,50,50
48,5,87
56,45,83
26,37,49
89,61,66
41,24,24
60,52,90
1,23,53
84,38,24
58,20,25
16,95,2
85,23,90
80,12,68
19,10,43
80,53,58
33,50,96
42,89,43
41,16,5
5,97,29
90,52,34
90,73,88
49,96,17
51,27,27
44,43,9
71,52,93
15,33,45
98,87,32
83,17,67
46,59,89
26,56,54
67,55,66
97,6,42
27,52,66
85,59,15
29,81,33
34,60,90
1,24,94
64,2,71
64,75,34
19,66,17
95,90,11
52,55,44
90,82,1
61,87,30
62,45,36
56,20,91
21,93,28
41,51,16
70,86,27
26,70,81
51,62,49
49,9,89
44,5,17
1,33,49
15,14,85
60,58,4
85,71,75
51,46,4
39,30,27
17,15,70
19,3,7
93,18,19
36,61,79
78,28,63
22,25,46
51,76,64
31,27,12
43,43,94
54,95,6
66,79,82
26,1,62
58,20,72
42,31,30
85,67,15
88,79,20
44,84,25
38,62,43
32,16,52
52,67,49
61,37,4
1,96,5
69,56,90
42,78,54
31,19,31
48,67,60
71,92,38
72,59,85
46,97,57
95,66,68
89,56,23
55,76,23
50,30,62
54,92,97
45,72,36
73,50,19
10,95,65
90,40,93
96,64,34
9,96,79
74,91,54
86,61,54
30,40,33
39,91,46
7,69,31
91,67,10
11,84,6
37,76,18
16,15,82
76,64,41
66,96,25
78,31,85
4,14,37
94,54,84
13,94,66
29,11,63
68,68,38
22,33,70
86,25,64
68,4,80
94,12,9
74,94,42
1,11,14
92,45,6
89,67,32
61,86,51
35,32,96
96,84,38
87,25,1
89,30,93
98,66,74
55,3,65
88,41,67
39,76,70
55,3,63
16,3,82
15,58,17
10,5,16
70,57,26
85,48,19
76,97,21
90,89,58
69,37,62
87,71,80
52,94,23
39,31,37
56,94,98
94,2,97
37,57,75
68,54,74
49,25,17
71,20,65
57,31,71
18,70,66
40,47,57
57,39,42
80,90,70
55,1,47
84,18,92
80,73,78
14,84,6
83,65,27
94,2,86
20,53,64
3,36,15
22,18,66
24,16,37
27,60,80
96,18,61
89,64,87
53,58,6
48,10,25
29,29,57
26,62,54
29,17,77
51,34,58
15,97,6
65,21,83
21,21,56
49,70,97
96,31,78
97,54,84
59,31,6
54,8,6
5,42,43
14,70,60
90,40,46
30,33,71
22,60,24
52,51,85
33,38,22
12,18,28
69,94,77
77,37,79
12,62,42
60,22,1
70,82,87
97,40,46
61,14,29
95,81,76
90,20,18
68,23,42
20,12,21
1,73,59
63,17,51
62,31,24
65,57,33
39,6,77
7,33,8
59,57,25
88,13,12
16,97,64
34,45,73
70,67,34
25,30,22
40,98,27
72,43,20
16,81,69
64,24,21
50,39,65
42,36,32
91,59,98
13,4,66
39,3,20
65,1,41
94,31,32
10,20,1
5,13,33
17,30,58
31,32,54
51,46,51
16,10,55
1,85,38
65,77,86
61,47,80
98,60,40
71,80,42
70,96,90
58,30,16
36,15,53
54,34,18
21,62,76
97,14,97
61,48,95
42,9,50
81,53,70
74,98,3
64,6,57
20,68,65
22,92,95
3,79,51
89,54,31
66,59,78
15,29,2
44,63,89
83,40,37
98,65,27
72,22,17
12,24,89
19,75,30
61,40,92
50,91,16
77,78,45
19,73,95
15,11,32
63,88,71
4,65,40
50,83,57
2,20,83
38,57,35
71,16,34
81,79,78
41,4,29
67,13,53
61,64,53
76,27,3
83,23,47
20,96,59
66,95,68
29,9,82
48,84,51
72,97,23
93,51,63
70,53,36
21,94,17
30,35,16
51,5,67
23,61,63
18,6,73
49,19,51
22,24,26
82,9,22
61,35,43
84,29,55
52,27,83
60,13,72
95,56,22
49,36,8
47,87,46
52,73,24
28,2,38
38,10,97
71,68,31
9,38,76
47,47,91
74,76,33
11,38,38
23,90,43
13,58,58
19,53,50
14,94,6
41,8,73
76,95,33
60,9,96
22,94,41
97,14,37
60,14,22
88,12,18
71,63,52
14,40,4
39,6,32
61,33,12
43,9,12
38,44,30
38,49,78
24,22,71
9,58,16
28,28,87
21,62,14
73,45,81
10,69,66
30,31,39
6,54,94
42,4,77
54,94,76
2,69,21
94,45,24
49,41,39
47,97,69
68,92,7
83,25,9
61,54,61
27,62,26
10,19,14
74,68,5
32,73,69
27,39,73
48,42,12
93,68,63
19,60,11
83,12,46
61,38,15
7,89,53
98,66,14
33,87,30
23,18,39
71,29,37
37,41,13
90,83,41
84,58,48
61,86,61
97,7,35
11,42,17
57,10,49
59,19,83
78,5,15
5,26,28
48,24,75
81,58,5
80,98,67
82,59,46
83,60,66
86,82,58
59,92,25
55,50,27
23,89,3
77,91,30
93,29,13
26,36,91
77,95,53
75,39,83
30,17,35
60,62,29
62,21,97
39,73,43
12,71,48
40,24,12
47,14,27
36,95,29
71,68,53
22,50,91
77,19,43
68,8,68
15,52,41
11,15,44
10,65,53
44,63,83
86,64,73
75,86,32
86,70,5
59,84,36
41,26,54
58,9,75
72,60,27
76,85,16
9,3,52
30,66,71
23,32,51
25,54,35
22,24,43
93,49,71
71,15,54
37,42,62
62,90,62
45,63,69
95,46,22
6,42,56
22,31,53
26,22,18
40,29,13
89,24,64
94,91,96
66,38,44
52,83,42
8,3,81
65,74,77
68,26,67
15,16,7
87,53,78
1,41,85
45,26,2
10,14,13
21,15,60
85,97,88
16,21,49
91,96,82
70,11,62
78,7,45
25,30,38
15,95,7
8,62,17
67,77,26
62,25,20
11,56,6
94,32,83
23,39,10
86,74,78
63,78,92
88,32,41
41,20,56
75,34,41
42,74,83
27,70,22
27,86,4
90,16,63
50,14,53
40,83,39
5,54,12
66,31,40
74,32,38
54,41,94
61,54,43
74,52,71
50,41,49
11,89,96
93,89,84
68,3,48
50,36,83
23,39,25
36,65,88
50,10,3
9,42,35
83,77,13
96,30,83
57,44,11
34,48,46
94,94,70
85,16,67
44,24,41
57,62,24
27,51,92
29,59,18
46,73,45
33,62,33
59,18,95
6,53,63
21,62,55
40,54,92
92,67,43
64,14,98
2,92,81
33,14,36
9,14,70
88,32,25
25,8,82
85,56,90
77,4,84
71,47,56
83,30,40
13,61,11
50,94,5
35,37,96
36,35,17
50,84,55
34,66,36
17,50,87
30,16,19
11,14,89
22,96,22
54,52,91
18,50,67
78,42,28
39,44,95
84,71,53
41,19,24
80,63,63
68,53,38
73,3,19
95,46,35
83,2,68
8,13,26
15,96,29
66,70,5
96,83,49
69,93,72
43,23,49
16,14,13
1,57,77
59,49,77
4,46,93
24,45,30
80,82,35
59,98,55
76,63,55
60,91,31
72,32,98
37,36,48
88,20,73
8,9,90
96,92,32
12,41,24
23,71,78
60,30,21
51,37,56
22,45,72
28,88,43
58,21,81
75,24,35
47,66,62
9,95,55
21,29,1
80,24,89
39,9,3
66,71,98
35,64,90
38,48,23
96,43,86
3,85,5
28,38,59
69,85,94
4,24,32
47,41,26
9,20,82
64,33,94
98,62,7
77,13,33
13,48,46
50,46,82
15,17,2
69,79,94
83,41,72
61,29,97
41,79,18
1,65,64
62,68,43
56,95,61
89,9,90
3,37,13
23,25,66
39,66,85
70,54,17
57,2,97
53,18,39
70,88,87
13,55,71
45,66,88
79,74,60
36,43,36
54,71,46
46,40,69
62,81,7
10,30,77
64,98,90
98,61,78
88,67,84
87,82,38
72,26,75
17,20,38
61,44,88
2,78,70
82,77,83
43,54,74
43,92,95
76,20,14
98,97,52
80,43,77
55,75,72
17,7,50
10,81,5
13,81,84
16,41,47
36,16,75
64,98,3
7,38,92
8,20,85
44,35,79
54,73,28
80,90,60
6,68,32
24,27,92
36,26,78
34,77,7
1,5,87
41,78,20
59,30,62
69,38,14
