34,95,88
92,20,57
93,33,22
73,6,22
85,75,4
37,18,46
34,18,63
35,46,14
22,27,5
38,35,50
23,40,67
70,59,33
73,64,38
43,70,12
37,57,27
44,11,45
39,23,83
79,15,51
62,74,18
29,9,24
80,89,96
40,37,55
70,55,44
46,44,68
21,93,94
41,23,60
50,41,49
13,8,57
46,71,2
86,7,16
15,21,62
31,35,5
82,80,94
14,17,90
69,51,47
93,63,38
71,66,37
61,7,76
70,7,9
51,60,98
88,74,47
63,73,49
21,69,42
13,70,40
1,82,24
75,67,70
90,70,91
16,97,6
63,34,7
14,68,68
95,29,44
81,95,41
5,12,5
79,15,54
48,79,39
57,88,98
23,58,36
4,45,58
65,85,38
94,75,60
11,12,92
40,96,79
87,13,90
77,75,58
17,81,17
59,29,68
31,17,82
17,16,59
35,25,58
56,62,31
65,60,36
46,85,13
29,6,23
49,42,41
67,1,43
15,61,24
80,81,59
66,6,36
98,40,9
13,24,40
32,93,89
49,62,8
55,83,39
85,11,34
47,51,3
30,97,76
86,88,35
65,3,10
3,43,66
95,71,95
87,68,27
71,29,38
79,12,69
34,78,44
59,20,47
59,37,38
27,4,81
14,52,70
34,16,26
57,3,57
37,50,66
90,88,9
48,89,20
90,27,7
73,90,8
95,5,82
55,16,74
39,48,29
94,64,6
64,75,69
43,93,8
78,30,55
4,30,47
98,65,91
55,13,20
14,45,51
70,29,20
69,56,3
64,26,95
86,2,90
32,92,22
41,90,80
79,54,36
16,98,63
13,95,2
37,66,83
55,5,58
68,58,43
16,77,81
4,5,85
86,10,92
13,13,69
48,67,90
30,29,8
13,59,54
67,5,94
3,97,61
39,88,17
54,96,8
73,29,75
80,55,93
56,80,50
3,7,62
40,66,77
40,5,89
13,56,88
44,72,54
35,76,89
48,85,19
26,93,3
25,91,2
76,54,82
22,34,74
89,45,98
33,55,2
95,29,8
77,87,56
90,39,15
78,62,54
32,15,72
43,11,90
52,2,78
9,7,32
67,10,20
93,8,69
82,60,20
70,68,67
56,36,18
91,70,10
76,73,97
5,42,33
29,2,84
24,69,22
15,71,49
4,94,19
80,57,15
81,63,55
28,6,54
18,79,51
61,88,89
97,61,19
42,26,6
59,81,25
91,94,16
13,32,24
2,46,73
42,92,57
55,75,89
80,55,58
36,86,72
72,58,93
57,63,15
89,18,12
21,18,73
64,47,76
49,14,68
70,49,70
29,35,28
50,13,57
15,5,73
79,56,79
81,89,79
47,30,83
36,75,91
65,67,82
89,41,66
87,96,1
76,53,57
3,37,68
96,25,6
42,89,59
74,61,18
35,66,87
73,67,63
51,1,91
68,81,54
92,42,96
63,53,98
4,71,4
33,72,26
16,88,35
15,7,80
31,58,51
74,37,67
32,86,6
29,80,52
58,45,76
22,75,5
34,62,28
48,94,24
51,19,42
16,20,86
20,6,7
97,73,91
77,85,85
2,34,74
46,33,39
51,36,93
54,72,54
42,95,62
76,47,2
64,80,70
32,36,47
70,77,67
17,85,37
56,31,29
32,24,77
77,72,75
61,22,2
56,43,34
64,38,5
59,32,55
88,17,48
84,57,88
16,67,72
79,79,61
17,22,19
81,96,52
92,57,7
1,13,33
84,62,88
19,52,96
40,33,3
92,36,69
43,15,71
47,66,29
56,10,22
49,75,70
73,26,20
8,87,29
66,18,26
70,5,7
47,48,14
10,49,18
21,19,9
67,74,5
38,35,54
26,26,84
6,37,81
42,70,37
35,44,86
44,79,85
90,13,2
65,42,22
63,93,42
21,32,78
27,2,34
82,50,5
84,16,87
66,83,37
3,2,74
94,6,91
52,47,97
32,38,19
69,72,95
76,7,78
52,90,33
67,22,7
83,60,40
55,58,68
29,5,2
44,77,42
3,63,68
63,48,3
78,43,14
42,40,93
77,62,90
34,54,37
11,34,51
92,17,84
17,37,54
70,21,58
4,24,92
26,33,74
73,96,8
77,61,98
17,56,46
12,62,92
29,43,83
84,78,19
