52,73,65
87,64,85
97,76,5
81,40,39
38,15,75
45,7,85
63,98,9
30,59,46
14,87,65
1,54,24
74,38,85
95,76,75
14,20,23
33,76,84
17,65,79
57,38,78
96,36,38
97,32,98
24,3,62
13,29,47
64,50,48
72,86,81
38,1,89
8,29,56
41,77,91
50,39,79
90,9,32
62,73,78
6,34,38
51,53,71
9,58,29
38,14,24
93,36,98
38,70,83
96,23,50
37,84,70
12,11,50
35,45,9
35,51,54
92,8,21
28,19,7
42,92,54
36,91,24
77,3,40
80,57,89
18,24,15
94,22,15
31,42,76
73,38,32
24,65,65
40,91,19
4,91,30
8,68,44
11,47,51
53,18,94
83,45,2
81,90,60
41,10,7
78,90,46
73,68,76
14,43,3
3,3,59
36,16,78
90,49,92
26,7,30
39,39,41
13,70,83
31,35,30
6,36,87
77,74,8
66,44,89
1,98,55
38,11,5
48,7,17
55,30,13
26,79,71
65,7,78
95,42,76
47,1,18
63,21,32
38,46,41
95,91,8
29,29,20
89,28,70
92,31,70
88,56,26
35,29,42
29,43,77
21,66,84
92,83,48
15,41,5
46,23,28
58,66,22
90,96,62
12,6,41
46,53,4
39,34,50
82,47,11
63,31,46
89,8,71
16,26,54
28,71,46
96,93,11
37,35,44
22,73,54
76,67,10
23,30,49
69,39,7
4,33,49
16,96,17
57,95,64
23,53,86
93,29,65
86,61,16
71,21,11
50,54,72
54,45,56
33,54,66
25,90,97
91,79,2
32,58,21
34,70,52
37,19,49
70,23,54
65,23,6
68,90,98
63,94,67
51,66,23
45,98,62
55,58,68
68,98,68
94,11,1
11,23,91
15,50,22
56,74,80
98,84,79
55,46,97
26,22,49
9,85,90
35,56,29
66,36,24
65,20,78
79,94,16
27,54,70
66,48,19
11,32,61
67,95,22
73,4,96
38,81,52
71,80,60
18,51,5
29,43,14
42,30,72
46,18,55
81,73,62
11,55,20
35,94,87
40,13,14
18,96,38
65,82,11
37,74,87
62,11,68
28,39,68
67,83,86
4,94,41
83,40,53
86,61,24
37,84,22
6,83,63
88,95,35
91,61,65
74,83,7
59,30,15
46,44,98
14,38,2
67,96,8
6,81,60
21,67,73
69,55,19
65,61,15
81,37,49
29,12,93
41,2,64
1,89,4
56,21,24
91,59,62
93,14,58
11,98,65
84,6,2
47,90,33
35,44,32
82,39,60
23,39,70
48,71,6
75,27,88
55,52,36
97,40,62
53,62,65
39,75,92
64,45,47
11,88,46
33,89,64
46,81,79
95,56,22
9,27,87
75,92,47
72,42,59
49,67,65
66,47,31
68,55,55
53,14,36
11,74,45
49,23,89
24,54,40
11,78,77
79,93,34
41,94,14
77,17,11
31,34,46
35,31,79
44,19,96
16,12,56
29,56,16
21,85,13
4,45,42
21,8,10
75,76,34
33,7,4
84,38,79
47,96,37
58,62,6
71,78,74
46,52,39
85,40,84
93,46,18
9,50,32
53,41,66
96,37,75
24,56,96
8,39,17
20,92,64
76,80,49
47,63,26
18,64,79
42,46,61
91,37,96
23,23,49
5,13,27
57,77,87
43,75,18
27,66,72
85,97,56
30,73,77
72,81,93
52,27,39
18,52,39
33,7,30
15,12,28
86,15,85
35,36,30
46,72,10
62,16,42
88,56,68
3,34,61
53,12,28
44,10,18
54,32,93
42,56,37
29,66,77
48,35,14
90,64,49
24,22,17
74,55,86
9,79,77
15,74,38
35,1,24
31,20,45
81,68,69
81,49,38
50,84,86
26,35,40
27,60,98
4,79,91
27,97,80
94,57,64
11,47,1
77,17,77
37,65,24
72,12,23
48,4,93
98,65,78
65,8,70
40,18,4
23,21,36
9,3,12
44,23,33
12,59,8
78,68,24
71,39,14
11,39,69
53,31,96
84,27,56
25,36,68
61,6,66
5,9,17
55,86,32
72,7,8
30,59,46
47,13,34
31,48,59
58,7,94
65,52,16
85,69,14
83,88,25
69,70,75
35,82,23
22,57,46
84,71,93
43,88,20
19,6,39
65,68,38
26,21,1
46,67,32
46,13,30
11,22,27
53,78,12
27,92,60
75,28,90
7,93,81
7,10,4
50,96,73
55,19,38
76,8,61
67,50,77
96,50,91
82,19,83
14,25,28
26,85,14
38,86,42
45,9,49
58,66,42
79,67,67
44,93,42
76,64,38
83,6,30
43,87,59
79,20,1
16,63,45
74,69,71
89,32,93
89,87,7
76,58,27
95,28,46
44,91,22
59,96,25
8,76,66
86,49,91
55,13,67
15,77,62
74,35,15
53,4,74
95,32,88
79,47,93
45,30,41
45,25,82
76,6,75
51,36,53
21,9,50
20,23,65
49,13,13
72,68,55
7,7,76
70,67,89
62,25,46
36,30,29
91,61,64
8,6,97
4,42,53
79,13,26
73,64,5
64,20,55
82,93,50
64,41,16
66,75,13
17,81,18
46,22,58
13,50,29
7,20,22
82,51,92
11,25,13
4,33,75
53,2,77
59,30,89
30,97,88
63,78,41
63,9,32
20,15,19
57,13,71
77,86,62
52,27,38
51,44,11
62,67,81
28,8,24
38,39,11
82,98,5
45,73,75
2,49,83
54,95,33
65,65,96
38,1,65
31,94,52
13,16,37
30,72,42
33,56,29
29,8,96
70,41,58
75,13,37
66,4,41
95,52,49
57,14,11
3,12,31
68,94,3
2,97,25
79,47,77
95,52,18
43,10,59
67,21,89
10,48,3
57,96,20
63,54,16
10,43,58
88,81,18
95,57,75
47,5,23
