34,40,36
77,70,5
58,38,61
45,81,8
47,9,24
93,64,82
29,71,30
63,51,64
4,16,7
84,10,58
78,17,7
29,42,51
25,91,32
91,82,38
26,18,52
19,12,51
9,69,68
84,24,86
29,88,59
29,82,22
59,92,67
86,89,56
6,96,97
40,4,35
87,63,12
34,59,1
48,98,62
75,9,18
34,67,94
30,46,91
81,36,47
24,89,86
4,44,75
75,43,60
2,72,68
51,87,13
69,41,86
36,3,31
18,81,91
18,40,84
84,26,37
29,56,30
7,79,53
98,41,84
37,29,36
14,28,35
72,55,33
89,50,60
40,82,8
81,18,55
84,60,5
63,98,22
39,16,64
26,19,95
62,40,96
86,43,62
83,53,95
31,96,60
92,84,78
52,54,24
50,84,55
85,79,70
36,34,4
53,95,96
90,36,17
96,76,75
72,26,9
76,95,22
69,56,82
78,13,36
93,60,98
52,89,26
76,6,7
63,54,82
59,30,63
91,23,44
92,56,89
20,12,16
5,32,28
55,36,27
8,5,59
95,33,30
14,54,98
86,31,39
5,53,12
98,22,1
94,5,59
81,80,73
66,34,63
42,57,15
26,77,30
91,52,83
7,53,9
87,31,94
70,35,86
9,51,15
57,25,56
82,20,2
34,87,91
84,51,87
15,72,62
86,55,17
75,7,88
91,82,96
47,85,23
67,43,1
62,48,39
28,60,70
59,45,18
40,85,36
54,87,26
32,84,84
62,90,75
27,15,31
9,64,64
6,54,35
53,27,47
17,54,7
13,31,56
19,44,85
92,39,55
53,42,89
13,98,44
7,70,43
76,85,27
67,26,4
86,91,13
22,5,62
11,67,33
4,80,74
48,2,56
39,34,86
78,42,39
29,19,51
70,66,13
53,71,73
27,76,86
50,96,97
98,97,26
70,9,90
22,70,58
75,63,69
80,11,32
81,64,80
29,23,12
15,73,55
79,74,31
73,78,65
1,22,97
40,89,57
58,55,17
25,97,56
79,77,4
64,79,38
91,63,10
50,87,81
10,75,87
56,4,80
41,23,37
65,88,24
36,49,28
48,24,21
10,75,50
17,66,8
51,65,57
9,44,68
86,61,75
3,87,54
34,51,11
34,77,52
21,79,79
96,10,72
93,67,79
63,19,70
80,90,4
70,58,83
46,20,93
73,1,96
58,44,60
61,67,11
89,7,45
72,49,13
24,41,52
43,54,87
32,70,41
72,51,8
68,71,81
23,56,5
7,56,5
53,16,33
46,85,50
81,13,63
92,48,86
46,34,41
58,47,10
84,80,67
92,27,89
45,73,20
18,92,70
45,78,63
83,7,63
82,54,48
77,32,93
69,56,10
86,43,94
15,20,60
69,3,25
77,20,27
51,86,74
89,89,96
90,34,62
76,63,59
44,88,91
86,88,41
6,97,83
78,12,73
50,81,49
21,3,46
26,31,56
83,52,3
95,12,71
79,81,18
48,75,42
11,10,7
59,33,84
30,43,94
56,23,25
30,5,77
43,40,97
20,94,62
94,87,21
57,79,28
5,5,12
6,71,50
24,35,61
13,39,24
27,2,40
12,78,55
91,47,21
82,13,71
80,18,44
11,86,18
29,15,33
72,15,45
35,93,22
30,86,3
44,26,78
41,29,1
77,63,49
27,43,34
67,58,78
6,8,64
77,49,23
92,29,52
80,81,17
90,40,47
37,11,46
26,83,31
56,1,34
59,64,62
34,71,18
77,55,1
34,10,79
92,80,91
53,53,57
2,7,81
40,54,87
44,95,3
74,32,41
41,89,82
19,31,38
68,18,36
69,61,39
48,19,84
50,91,73
59,77,9
86,86,25
87,12,55
93,30,17
41,24,90
82,51,38
73,73,48
73,65,45
67,8,93
36,49,73
91,49,92
5,37,1
90,34,15
43,98,30
69,69,84
23,53,47
41,61,44
98,5,13
61,39,16
57,29,38
7,52,91
89,13,81
14,25,64
57,60,47
1,91,34
63,79,53
48,70,9
13,18,17
78,15,4
1,87,56
70,56,86
76,85,27
31,97,85
27,46,84
50,36,50
11,96,10
24,45,38
77,91,23
50,21,35
56,80,61
25,45,80
78,74,35
41,28,32
58,67,22
61,50,10
92,50,65
95,85,93
73,14,36
40,96,76
58,35,48
76,65,28
62,89,43
97,77,7
77,4,31
73,93,37
61,20,44
92,57,17
17,64,14
32,90,15
36,40,29
33,49,43
5,75,47
71,65,15
69,18,92
95,6,10
23,51,80
54,35,80
13,34,15
36,46,18
68,48,71
22,50,27
32,68,81
95,27,2
87,3,89
91,34,32
20,30,19
79,51,7
27,72,29
54,47,95
21,34,70
74,34,32
80,16,61
59,2,47
79,98,34
61,82,69
92,80,13
57,41,92
76,95,44
23,55,65
85,59,38
97,97,33
20,46,8
89,54,71
16,24,37
3,19,7
72,62,16
9,70,52
6,19,30
66,78,97
91,59,50
64,39,51
1,97,50
48,43,20
5,67,32
16,81,93
39,17,29
88,7,27
8,10,12
26,33,38
28,63,80
28,34,96
95,80,56
42,20,28
34,43,20
13,44,56
26,2,61
74,36,11
93,17,29
92,76,85
56,16,7
48,53,5
10,12,92
35,7,56
44,40,62
65,7,85
68,46,57
26,34,14
53,78,96
47,68,77
34,25,30
90,11,16
22,26,54
26,24,64
34,20,96
32,50,53
88,49,49
52,37,72
7,53,59
60,46,8
49,71,13
18,11,62
1,94,13
89,45,52
88,89,42
42,95,12
19,95,86
95,79,14
30,12,21
21,45,56
69,21,16
96,69,34
15,63,87
32,39,23
59,2,47
76,71,97
69,66,76
8,72,44
95,30,44
22,97,32
27,2,69
92,80,93
12,75,76
21,31,98
51,75,1
14,13,16
97,54,66
52,34,94
87,74,46
55,14,27
18,61,73
30,94,18
6,69,83
67,43,30
83,42,74
21,82,98
42,62,42
52,42,50
44,76,50
50,40,15
15,14,26
97,27,42
56,40,91
17,90,14
11,95,5
12,76,68
75,29,61
24,56,14
40,27,50
44,36,98
47,57,7
79,44,30
64,94,51
91,51,76
11,79,6
14,77,87
67,53,87
15,34,67
97,44,90
39,85,47
75,68,9
40,12,33
42,1,81
93,13,76
22,92,51
82,74,41
3,95,62
95,35,30
22,44,14
11,67,70
27,24,3
5,26,3
69,69,95
30,16,36
72,2,93
22,33,60
21,21,15
67,98,59
56,19,9
2,15,60
87,83,13
87,91,29
22,1,3
22,71,48
23,95,44
86,73,13
53,76,2
90,67,76
41,11,47
3,67,36
45,6,89
13,85,6
26,56,55
52,55,83
15,25,36
74,67,36
29,51,3
49,86,52
81,69,5
7,35,4
71,83,74
82,42,52
76,60,44
10,39,49
43,22,60
22,36,5
36,21,87
15,24,41
47,82,47
73,9,10
85,85,12
16,68,94
54,21,31
65,95,97
76,57,15
57,45,60
86,22,81
78,79,80
4,20,27
66,97,96
54,3,92
18,38,25
18,97,14
39,13,63
76,32,87
26,46,71
56,20,68
12,65,75
98,94,89
6,19,66
75,59,40
15,62,39
9,82,44
47,26,87
45,94,15
48,9,85
87,9,61
63,26,87
65,77,43
10,56,37
44,54,81
89,56,57
72,97,88
37,23,52
24,56,40
76,82,79
50,62,48
44,37,75
93,55,31
88,36,51
69,97,76
50,76,48
39,85,56
52,29,22
28,74,95
62,39,63
56,5,71
66,43,55
63,9,88
69,64,14
5,39,91
12,83,70
58,17,75
69,49,31
39,30,55
79,8,25
97,17,98
90,10,49
12,70,5
61,55,61
73,66,43
35,74,52
65,36,74
80,84,20
43,7,88
64,66,20
40,46,33
71,30,26
44,3,43
60,19,53
70,30,22
85,25,44
27,40,23
15,72,6
9,50,89
70,18,3
21,13,37
21,28,41
48,26,55
69,86,22
8,31,44
94,71,23
79,96,78
54,2,88
45,33,7
81,74,54
22,23,9
81,17,64
47,21,47
64,98,65
28,70,49
95,93,85
8,46,8
54,36,38
22,14,79
35,46,97
1,32,54
18,51,23
88,45,4
36,63,76
