75,47,31
40,25,31
89,34,21
7,69,56
37,9,91
60,72,38
8,24,6
11,90,22
81,84,40
74,50,2
91,46,24
36,61,14
24,17,96
55,16,83
71,54,23
73,24,18
75,49,26
95,58,1
41,71,46
19,54,7
92,16,58
30,95,14
82,6,61
42,41,96
82,78,96
30,46,40
8,7,56
43,45,87
80,98,78
80,28,4
11,36,17
15,21,50
49,72,51
30,13,83
47,91,32
43,3,46
66,84,61
96,41,6
41,27,78
71,6,39
88,33,58
6,96,3
88,7,95
14,39,58
83,94,69
68,23,40
43,3,74
26,10,39
15,60,24
50,38,36
39,69,20
50,25,22
77,95,21
89,6,82
52,71,55
76,93,95
17,71,87
28,81,43
42,83,6
72,3,4
16,36,19
13,55,27
12,60,38
3,93,32
24,51,94
75,43,51
60,60,92
64,9,32
33,28,5
21,27,9
7,59,86
40,12,50
97,90,11
62,69,96
35,76,23
91,16,44
87,4,61
92,15,49
61,69,97
88,4,55
43,41,9
17,38,28
54,48,91
92,64,51
50,90,87
77,10,75
88,61,63
13,60,90
50,87,27
53,2,37
52,90,17
47,32,75
52,35,53
97,44,27
55,21,1
48,17,6
41,54,84
32,68,4
69,20,55
46,55,12
56,46,51
9,64,79
55,46,11
27,86,70
89,93,38
81,38,19
49,14,58
21,21,43
53,46,87
27,70,86
12,66,89
18,75,36
95,43,62
83,82,74
15,49,18
8,16,17
79,45,77
28,13,69
37,41,30
7,25,21
89,55,76
2,73,72
73,32,89
14,5,20
35,16,55
6,24,96
38,79,46
37,67,20
57,24,96
46,52,98
51,29,69
93,28,92
50,21,36
54,95,66
89,21,75
15,89,1
16,65,75
47,63,34
98,17,44
15,53,4
56,43,40
6,60,25
16,32,81
91,24,24
28,31,31
38,25,82
67,54,25
79,56,7
38,43,73
64,80,44
43,54,26
73,77,29
76,51,98
33,71,37
70,59,40
83,57,86
35,75,54
11,50,69
2,74,39
55,52,51
40,33,16
94,95,67
54,33,2
13,27,71
60,92,3
52,62,88
41,33,16
41,24,42
30,11,55
11,64,74
15,81,81
32,68,58
85,49,55
48,37,43
48,55,19
5,89,17
38,30,62
49,92,35
27,81,34
1,32,6
38,97,57
45,24,60
96,66,92
8,61,72
43,67,47
35,77,93
36,53,21
57,20,23
63,8,89
2,87,76
45,47,95
62,27,90
12,49,15
65,6,31
75,82,79
78,84,69
90,79,53
43,45,62
79,1,65
19,4,33
18,52,92
86,28,91
26,80,72
64,41,19
40,39,67
15,53,35
86,96,79
18,67,89
59,75,64
3,20,26
20,70,82
45,4,75
59,4,60
43,15,52
78,90,66
17,40,72
11,94,77
60,98,66
72,74,83
68,82,53
11,12,36
63,10,25
15,7,75
35,27,65
64,96,15
45,59,91
89,76,38
40,49,45
89,44,62
5,45,80
53,92,70
22,41,88
63,62,60
20,82,61
16,5,76
33,98,12
63,82,2
49,91,86
51,23,44
25,14,15
60,53,49
3,11,89
20,87,94
12,24,61
70,40,48
49,65,19
85,49,26
28,43,79
65,92,50
94,27,89
77,46,81
20,71,7
28,72,33
53,45,19
14,34,9
81,79,41
84,73,49
25,54,65
39,25,37
43,6,45
12,61,86
81,85,82
47,44,48
39,30,32
65,98,47
97,41,3
23,98,65
35,37,92
16,7,21
73,62,52
67,87,27
