74,86,67
9,53,87
82,34,1
27,80,66
37,46,39
41,45,59
70,20,10
19,33,1
77,82,31
65,81,69
31,15,27
50,24,49
78,47,51
10,22,55
26,32,6
45,12,38
64,66,20
24,73,89
31,65,78
23,19,13
94,28,60
71,94,33
72,57,76
71,21,75
79,95,1
36,10,87
52,30,54
17,95,8
78,21,47
43,3,53
50,4,57
21,32,87
7,78,37
72,10,32
55,58,14
14,52,55
46,15,74
68,32,25
51,68,36
37,6,23
44,20,90
86,55,1
70,26,42
38,34,29
30,52,49
69,75,57
35,41,37
11,84,11
77,36,37
90,4,79
84,84,31
13,11,2
86,70,72
92,97,62
80,4,27
77,77,62
24,31,70
19,28,50
90,26,45
5,62,7
69,63,97
46,30,88
76,51,39
88,80,14
80,87,3
40,75,69
92,57,6
81,50,14
50,4,27
68,52,71
83,7,82
45,90,13
68,94,85
79,22,63
71,44,91
47,44,8
3,96,66
18,46,29
18,1,16
59,21,88
2,23,67
22,82,53
80,54,26
38,87,57
4,43,34
6,58,79
2,54,5
35,63,80
94,12,92
62,93,90
86,98,61
48,27,88
61,36,49
19,80,69
29,88,21
66,93,98
53,82,21
51,28,30
15,89,85
1,83,16
14,25,31
24,82,70
76,79,1
52,3,53
47,1,39
12,45,17
92,96,96
73,51,88
28,93,10
41,31,27
82,26,43
7,29,3
10,28,91
27,1,29
5,14,9
77,24,53
65,58,88
29,37,23
81,87,66
14,52,25
35,31,93
52,51,79
30,47,27
78,28,63
17,49,45
98,55,83
68,10,25
97,13,64
4,44,20
75,3,65
20,51,97
22,22,31
44,49,76
15,80,48
42,56,57
88,56,11
93,89,3
47,29,90
97,5,37
7,26,73
60,20,44
34,4,34
50,41,17
1,62,49
6,12,30
24,38,73
83,97,54
87,59,81
36,25,49
12,73,46
67,23,12
56,28,30
66,76,58
49,70,54
56,5,87
74,76,78
70,56,47
17,42,14
70,64,71
51,36,85
68,47,18
14,54,43
22,1,73
89,44,5
16,76,48
4,10,61
68,84,10
5,9,67
1,24,68
4,84,6
38,72,97
6,84,35
27,29,19
28,5,65
19,55,19
57,54,18
5,81,81
15,41,40
28,62,3
21,88,8
96,36,47
64,13,21
